order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
529000529,1000258,2025-09-07 16:28:57.858883,Shipped,355.63,12.02,Credit Card,289 Trevor Village,003 Hill Neck,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
530000530,1000258,2025-09-07 16:28:57.858883,Shipped,2548.47,5.7,Credit Card,783 Erin Views,6966 Holly Cove,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
531000531,1000258,2025-09-07 16:28:57.858883,Shipped,1242.48,13.06,Debit Card,6152 John Orchard Suite 305,83543 Hernandez Bypass Apt. 760,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
532000532,1000259,2025-09-12 16:28:57.858883,Pending,1985.79,5.55,Debit Card,3342 Sarah Fords,2230 Tammy Port Suite 138,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
533000533,1000260,2025-09-06 16:28:57.858883,Delivered,3264.73,6.92,PayPal,338 Jesse Drive Suite 248,7725 Jones Corners Suite 373,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
534000534,1000260,2025-09-06 16:28:57.858883,Delivered,4105.07,19.18,PayPal,659 Jack Squares,0275 Daniel Parkways,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
535000535,1000260,2025-09-06 16:28:57.858883,Delivered,1189.14,13.6,PayPal,501 Sanders Walks Apt. 887,66360 Rowe Fort Suite 809,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
536000536,1000261,2025-08-19 16:28:57.858883,Delivered,1988.84,14.41,Credit Card,6447 Cervantes Villages,047 Sparks Parkways,2025-08-19 16:28:57.858883,2025-08-19 16:28:57.858883
537000537,1000261,2025-09-10 16:28:57.858883,Processing,3020.92,7.97,Debit Card,831 Chris Lights Apt. 486,023 Raymond River Suite 316,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
538000538,1000261,2025-08-28 16:28:57.858883,Delivered,1437.38,16.63,Debit Card,84161 Christina Brooks,92207 Johnson Lights,2025-08-28 16:28:57.858883,2025-08-30 16:28:57.858883
539000539,1000262,2025-09-08 16:28:57.858883,Shipped,1158.94,13.63,Credit Card,603 Wells Via Suite 082,43000 Joseph Dam,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
540000540,1000262,2025-09-09 16:28:57.858883,Shipped,7117.48,15.79,Credit Card,0894 Michael Street,632 Villegas Square Apt. 608,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883
541000541,1000263,2025-09-09 16:28:57.858883,Shipped,4266.72,7.53,Credit Card,0213 Walter Courts,83898 Keith Islands,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
542000542,1000263,2025-09-02 16:28:57.858883,Delivered,1047.62,7.85,Debit Card,34580 Baker Courts,7720 Grimes Oval Apt. 031,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
543000543,1000263,2025-09-13 16:28:57.858883,Pending,2825.54,9.31,Credit Card,302 Kim Loop,08700 Jeffery Circle Suite 955,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
544000544,1000264,2025-09-08 16:28:57.858883,Shipped,1836.89,6.94,Debit Card,3551 Christian Fort Apt. 065,17891 Little Court Suite 789,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
545000545,1000264,2025-09-12 16:28:57.858883,Pending,901.39,12.04,Debit Card,668 Scott Hill,779 Lisa Shoals Apt. 049,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
546000546,1000264,2025-09-12 16:28:57.858883,Pending,2731.11,12.67,Credit Card,47073 Jackson Track,234 Sweeney Passage Apt. 047,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
547000547,1000264,2025-09-08 16:28:57.858883,Shipped,4611.95,7.38,Credit Card,5873 Carrie Cape,4445 Zachary Village,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
548000548,1000265,2025-09-10 16:28:57.858883,Processing,4617.28,10.31,Debit Card,236 Heather Point Suite 756,8325 Green Skyway Apt. 174,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
549000549,1000265,2025-09-07 16:28:57.858883,Shipped,658.22,19.43,Credit Card,999 Turner Shores Suite 294,97220 Thomas Bridge Apt. 908,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
550000550,1000266,2025-08-28 16:28:57.858883,Delivered,3689.46,16.91,Debit Card,03746 Yang Radial,86970 Buchanan Points,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
551000551,1000267,2025-09-13 16:28:57.858883,Pending,3576.06,11.04,Credit Card,94756 Aaron Port Apt. 858,7995 Daniel Field Apt. 091,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
552000552,1000268,2025-08-19 16:28:57.858883,Delivered,3878.18,8.25,Debit Card,373 Cannon Square Apt. 381,140 Colleen Court Apt. 660,2025-08-19 16:28:57.858883,2025-08-21 16:28:57.858883
553000553,1000268,2025-09-13 16:28:57.858883,Pending,4840.63,14.52,Credit Card,7585 Elizabeth Hollow,9383 Thomas Island Apt. 881,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
554000554,1000268,2025-08-27 16:28:57.858883,Delivered,2755.68,19.86,Debit Card,08577 Daniels Throughway,857 Clayton Skyway,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
555000555,1000270,2025-08-25 16:28:57.858883,Delivered,6542.71,17.24,Credit Card,5009 Brett Pike,3655 Elizabeth Mission Suite 158,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
556000556,1000270,2025-09-08 16:28:57.858883,Shipped,4812.35,17.32,Debit Card,1688 Ross Land,03585 Eileen Landing,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
557000557,1000271,2025-08-31 16:28:57.858883,Delivered,2218.54,10.84,Credit Card,53330 Christopher Streets,82630 Michael Creek,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
558000558,1000271,2025-08-31 16:28:57.858883,Delivered,3118.27,14.72,PayPal,101 Thomas Mission Suite 390,0990 Jasmine Vista Apt. 992,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
559000559,1000272,2025-09-05 16:28:57.858883,Delivered,4967.53,16.89,PayPal,7581 Kaitlyn Hill Suite 007,909 David Plains Apt. 732,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
560000560,1000273,2025-08-17 16:28:57.858883,Delivered,4011.38,13.38,Debit Card,352 Michael Garden Suite 502,44145 Jeff Drive,2025-08-17 16:28:57.858883,2025-08-18 16:28:57.858883
561000561,1000274,2025-09-09 16:28:57.858883,Shipped,2562.55,5.2,Credit Card,555 Lori Fall,85999 Matthews Throughway Apt. 880,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
562000562,1000274,2025-09-08 16:28:57.858883,Shipped,5405.02,11.02,PayPal,551 Cruz Garden Apt. 603,1403 Christopher River,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
563000563,1000275,2025-08-30 16:28:57.858883,Delivered,1867.34,17.42,Debit Card,1733 James Cape Apt. 332,0471 Johnathan Cliff,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
564000564,1000275,2025-09-01 16:28:57.858883,Delivered,5109.51,5.95,Credit Card,6544 Lawson Path,95542 Jason Mews Suite 585,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
565000565,1000277,2025-09-10 16:28:57.858883,Processing,643.97,8.77,Debit Card,3065 Ashley Lodge,304 Valdez Hills Apt. 333,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
566000566,1000277,2025-09-11 16:28:57.858883,Processing,2371.9,10.52,Credit Card,56858 Best Glens,72500 James Road Apt. 433,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
567000567,1000277,2025-09-10 16:28:57.858883,Processing,3238.02,16.5,PayPal,49860 Greene Ford,28477 Steven Turnpike,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
568000568,1000278,2025-09-05 16:28:57.858883,Delivered,5339.84,5.25,PayPal,47069 Charles Land Apt. 554,56570 Gutierrez Ramp,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
569000569,1000278,2025-09-07 16:28:57.858883,Shipped,2828.65,13.86,PayPal,9137 Brown Viaduct Apt. 718,9016 Simmons Parkways,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
570000570,1000279,2025-08-21 16:28:57.858883,Delivered,2361.24,7.77,Credit Card,34102 Kristine Track Apt. 385,369 Lam Forges,2025-08-21 16:28:57.858883,2025-08-22 16:28:57.858883
571000571,1000279,2025-09-08 16:28:57.858883,Shipped,713.8,11.52,Debit Card,57587 Jenkins Springs,934 Johnson Knoll Suite 396,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
572000572,1000279,2025-09-11 16:28:57.858883,Processing,4167.25,14.34,Debit Card,4645 Donald Center,5053 Michael Forest Suite 486,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
573000573,1000280,2025-09-09 16:28:57.858883,Shipped,3289.76,9.61,Debit Card,3142 Barbara Prairie,7527 Wheeler Corner,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
574000574,1000280,2025-08-17 16:28:57.858883,Delivered,991.2,19.2,PayPal,2051 Pena Club,314 Schaefer Bypass,2025-08-17 16:28:57.858883,2025-08-19 16:28:57.858883
575000575,1000281,2025-08-26 16:28:57.858883,Delivered,10214.02,14.71,PayPal,57046 Carrie Dale Suite 232,02926 Schaefer Crossing Apt. 693,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
576000576,1000281,2025-09-11 16:28:57.858883,Processing,1110.86,16.97,PayPal,810 Howard Haven Apt. 646,76909 Morales Divide,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
577000577,1000282,2025-09-01 16:28:57.858883,Delivered,6424.26,15.12,Debit Card,030 Antonio Hills,0448 Crystal Lane,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
578000578,1000282,2025-08-25 16:28:57.858883,Delivered,4203.81,12.13,Credit Card,239 Sandra Corner,274 Joanna Tunnel Apt. 555,2025-08-25 16:28:57.858883,2025-08-27 16:28:57.858883
579000579,1000282,2025-08-23 16:28:57.858883,Delivered,4039.47,13.57,Credit Card,749 David Lodge,6619 Christine Shore Suite 376,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883
580000580,1000282,2025-08-25 16:28:57.858883,Delivered,45.38,6.38,PayPal,54234 Johnson Overpass,285 Derek Hills,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
581000581,1000282,2025-09-07 16:28:57.858883,Shipped,1713.99,5.46,Debit Card,68289 Lee Square,290 Morgan Pike Apt. 597,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
582000582,1000284,2025-09-10 16:28:57.858883,Processing,671.77,10.02,Credit Card,19367 Wang Expressway,45694 Stephanie Vista,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
583000583,1000284,2025-09-10 16:28:57.858883,Processing,804.34,6.82,Credit Card,6366 Scott Plain,073 Jenna Mill Apt. 319,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
584000584,1000286,2025-09-04 16:28:57.858883,Delivered,1695.45,17.11,Debit Card,404 Richard Street Apt. 572,658 Kevin Valleys,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
585000585,1000287,2025-08-30 16:28:57.858883,Delivered,1570.45,16.99,PayPal,977 Robert Spring,067 Thomas Row Apt. 722,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883
586000586,1000287,2025-08-26 16:28:57.858883,Delivered,1651.8,5.75,Debit Card,8323 King Common,4492 Watson Loaf Suite 451,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
587000587,1000287,2025-09-01 16:28:57.858883,Delivered,990.68,9.59,Debit Card,26051 Jessica Harbor Suite 234,88679 Smith Ville Apt. 861,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
588000588,1000287,2025-08-29 16:28:57.858883,Delivered,2079.81,11.01,PayPal,04285 Jennifer Orchard Suite 174,868 Nicole Avenue,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
589000589,1000288,2025-08-30 16:28:57.858883,Delivered,3983.6,18.85,PayPal,951 Williams Pike Apt. 571,29178 Christopher Highway,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
590000590,1000288,2025-08-25 16:28:57.858883,Delivered,1284.22,19.86,Credit Card,5536 Jason Rapids,915 Franklin Plain Suite 755,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883
591000591,1000288,2025-08-31 16:28:57.858883,Delivered,3226.44,8.66,Credit Card,333 Nicholas Harbor,301 Juan Orchard,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
592000592,1000289,2025-09-07 16:28:57.858883,Shipped,1357.72,5.56,PayPal,3360 Sylvia Shoals,5647 Wright Grove Suite 120,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
593000593,1000289,2025-08-26 16:28:57.858883,Delivered,2724.16,11.4,Credit Card,9910 Courtney Wall Apt. 436,5875 Hill Fall,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
594000594,1000289,2025-08-16 16:28:57.858883,Delivered,4870.13,14.52,Debit Card,2325 Whitney Dale Apt. 388,63964 Dean Port,2025-08-16 16:28:57.858883,2025-08-17 16:28:57.858883
595000595,1000289,2025-09-06 16:28:57.858883,Delivered,2710.99,9.82,PayPal,2343 Miranda Mission Apt. 744,192 Cassandra Vista Suite 691,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
596000596,1000289,2025-09-13 16:28:57.858883,Pending,2750.73,7.69,Credit Card,1070 Donna Stream Suite 201,993 Leblanc Island Apt. 760,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
597000597,1000289,2025-08-31 16:28:57.858883,Delivered,1304.28,15.12,Credit Card,44212 Graves Unions Apt. 132,973 Jillian Ramp Apt. 644,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
598000598,1000290,2025-09-13 16:28:57.858883,Pending,4021.37,9.35,Debit Card,05265 Meredith Greens,7294 Love Fall Suite 199,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
599000599,1000291,2025-09-13 16:28:57.858883,Pending,1609.17,10.03,PayPal,3174 Kimberly Lock,47604 Sean Square,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
600000600,1000292,2025-09-03 16:28:57.858883,Delivered,1554.42,11.52,PayPal,21139 Martinez Knoll,372 Dan Mission Suite 582,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
601000601,1000292,2025-09-03 16:28:57.858883,Delivered,2387.69,8.32,Credit Card,63303 Young Hollow,2501 Richard Trace Suite 583,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
602000602,1000293,2025-08-27 16:28:57.858883,Delivered,3843.82,6.82,Credit Card,48714 Woodward Street Apt. 240,4883 Shannon Landing Apt. 304,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
603000603,1000294,2025-09-06 16:28:57.858883,Delivered,3621.73,17.51,PayPal,1722 Bruce Field Apt. 090,74036 Hoffman Knolls Suite 040,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
604000604,1000296,2025-09-07 16:28:57.858883,Shipped,3518.7,13.62,Debit Card,293 Linda Springs,824 Renee Station,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
605000605,1000297,2025-08-26 16:28:57.858883,Delivered,1774.36,14.86,Credit Card,679 Brittany Knoll Apt. 786,4618 Kelly Spurs Suite 152,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
606000606,1000297,2025-08-26 16:28:57.858883,Delivered,750.45,9.92,Debit Card,7396 Reed Court Suite 453,189 Montgomery Place,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
607000607,1000297,2025-08-29 16:28:57.858883,Delivered,1942.81,15.85,Debit Card,6728 Mccarty Island Suite 208,843 Coleman Parks Apt. 416,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
608000608,1000298,2025-08-20 16:28:57.858883,Delivered,1702.93,18.24,Credit Card,90669 Ryan Springs,5381 Mary Pine Suite 741,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
609000609,1000299,2025-09-10 16:28:57.858883,Processing,2150.62,19.51,Credit Card,3172 Moore Track,40518 Karen Heights,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
610000610,1000299,2025-09-07 16:28:57.858883,Shipped,6068.73,7.6,Debit Card,2727 Miller Parks,328 Kirsten Ports,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
611000611,1000299,2025-09-07 16:28:57.858883,Shipped,960.93,9.31,PayPal,495 Clark Course Suite 730,3086 Frank Port,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
612000612,1000299,2025-09-07 16:28:57.858883,Shipped,2520.16,17.01,PayPal,3850 Decker Groves Suite 501,0665 Logan Passage,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
613000613,1000299,2025-09-07 16:28:57.858883,Shipped,1901.53,11.49,Credit Card,6141 Beth Ports,25756 Emily Centers Apt. 527,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
614000614,1000300,2025-09-03 16:28:57.858883,Delivered,2992.53,14.16,Debit Card,21045 Walker Stravenue,401 Eugene Well Suite 454,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
615000615,1000300,2025-09-10 16:28:57.858883,Processing,3161.5,7.05,PayPal,801 Dakota Squares Suite 240,97609 Arellano Rapids Apt. 739,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
616000616,1000301,2025-09-03 16:28:57.858883,Delivered,2040.33,10.34,Credit Card,11075 Ross Highway,876 April Hollow,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
617000617,1000301,2025-09-03 16:28:57.858883,Delivered,914.35,10.06,Debit Card,7573 Michaela Row Apt. 696,499 Lisa Lights,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
618000618,1000301,2025-09-03 16:28:57.858883,Delivered,1654.08,6.18,Credit Card,05831 Tara Dale,277 Jane Stream Suite 431,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
619000619,1000301,2025-09-03 16:28:57.858883,Delivered,2442.37,10.41,Debit Card,58455 Smith Spurs,8213 Hernandez Keys,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
620000620,1000302,2025-09-01 16:28:57.858883,Delivered,1331.1,10.82,Debit Card,0362 Cook Prairie Apt. 299,001 Robbins Springs,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
621000621,1000302,2025-09-02 16:28:57.858883,Delivered,2132.36,5.72,Credit Card,676 Jackson Summit Suite 301,63382 Phillip Forks,2025-09-02 16:28:57.858883,2025-09-03 16:28:57.858883
622000622,1000302,2025-09-08 16:28:57.858883,Shipped,1369.13,18.99,Credit Card,99293 Veronica Mountains Suite 944,469 Calvin Garden,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
623000623,1000303,2025-08-30 16:28:57.858883,Delivered,3370.11,9.39,Debit Card,448 Hamilton Street Apt. 503,476 Cindy Extension,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883
624000624,1000304,2025-09-13 16:28:57.858883,Pending,4912.72,9.52,PayPal,1123 Nicholas Garden,05923 Rice Trafficway,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
625000625,1000304,2025-08-27 16:28:57.858883,Delivered,6658.54,15.4,Debit Card,2726 Herrera Vista,1234 Barbara Field Apt. 734,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
626000626,1000306,2025-08-27 16:28:57.858883,Delivered,5126.74,15.62,Credit Card,06892 Long Union,81509 Hayes Tunnel Suite 449,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
627000627,1000306,2025-08-27 16:28:57.858883,Delivered,357.0,17.07,Debit Card,399 Nelson Land,38201 Billy Views Suite 751,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
628000628,1000307,2025-09-02 16:28:57.858883,Delivered,1618.26,18.34,PayPal,169 Rich Landing,59887 Rachael Dam Apt. 426,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
629000629,1000308,2025-09-12 16:28:57.858883,Pending,546.59,9.53,Credit Card,08404 Ortega Squares Suite 360,700 Jeffrey Shoals,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
630000630,1000308,2025-09-02 16:28:57.858883,Delivered,1398.62,16.91,Credit Card,861 Willie Course Suite 446,48532 Figueroa Vista,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
631000631,1000309,2025-08-24 16:28:57.858883,Delivered,2434.17,13.39,PayPal,8935 Samantha Brooks,114 Sanchez Turnpike,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
632000632,1000309,2025-09-08 16:28:57.858883,Shipped,5632.37,11.73,Credit Card,242 Baker Parkway,44009 Jefferson Locks,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
633000633,1000310,2025-08-26 16:28:57.858883,Delivered,1709.56,8.51,PayPal,419 Wallace Spur,963 Matthew Ford Suite 614,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
634000634,1000310,2025-08-26 16:28:57.858883,Delivered,3770.9,19.87,Credit Card,11205 Blackwell Ramp Suite 929,118 Stephen Orchard Suite 095,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
635000635,1000310,2025-08-31 16:28:57.858883,Delivered,856.24,12.03,Debit Card,1226 Fischer Fall Apt. 738,061 Jason Valleys,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
636000636,1000310,2025-08-26 16:28:57.858883,Delivered,1694.67,18.51,Credit Card,9728 Taylor Well Suite 372,22956 Brian Trafficway,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
637000637,1000311,2025-08-29 16:28:57.858883,Delivered,1798.5,11.4,Debit Card,711 Zachary Row Suite 168,525 William Junctions,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
638000638,1000311,2025-08-29 16:28:57.858883,Delivered,1856.73,17.21,Credit Card,626 Jimenez Stream,6654 Richmond Rapid Apt. 618,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
639000639,1000311,2025-09-05 16:28:57.858883,Delivered,2306.24,14.63,Debit Card,6814 Jessica Harbor,940 Megan Circle,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
640000640,1000311,2025-08-29 16:28:57.858883,Delivered,1753.13,16.54,Credit Card,83538 Gutierrez Inlet,9713 Gina Plain,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
641000641,1000312,2025-08-22 16:28:57.858883,Delivered,757.11,18.77,Debit Card,0333 Rebecca Mountains Suite 152,327 Richard Dam,2025-08-22 16:28:57.858883,2025-08-23 16:28:57.858883
642000642,1000312,2025-08-30 16:28:57.858883,Delivered,3317.15,6.02,Credit Card,777 Nicholas Expressway Suite 782,4384 Karen Circles Suite 702,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883
643000643,1000312,2025-08-30 16:28:57.858883,Delivered,2578.73,15.77,PayPal,25690 Albert Island Suite 049,72544 Daniel Court Apt. 714,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883
