ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
2093,411,2024-11-06 00:00:00.000,Delivered,577.36,6.56,PayPal,129 Jordan Locks,9457 Shannon Summit Apt. 660,2024-11-06 00:00:00.000,2024-11-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2119,413,2024-03-11 00:00:00.000,Delivered,508.07,19.25,PayPal,577 Allen Lock Suite 473,7350 Matthews Squares Apt. 643,2024-03-11 00:00:00.000,2024-03-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2095,411,2024-03-23 00:00:00.000,Delivered,6314.57,14.23,PayPal,14721 Rhodes Shore,0863 Ho Extension,2024-03-23 00:00:00.000,2024-03-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2096,411,2024-05-12 00:00:00.000,Delivered,870.01,12.44,Debit Card,4689 Brenda Freeway,36298 Travis Place,2024-05-12 00:00:00.000,2024-05-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2097,411,2024-06-16 00:00:00.000,Delivered,1097.06,10.93,Debit Card,88102 Hoffman Rapids,687 Kennedy Parkways Apt. 003,2024-06-16 00:00:00.000,2024-06-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2098,411,2024-04-26 00:00:00.000,Delivered,1064.14,13.99,Debit Card,420 Maxwell Parks,9703 Burnett Roads Suite 521,2024-04-26 00:00:00.000,2024-04-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2099,411,2024-09-28 00:00:00.000,Delivered,1194.06,11.67,Credit Card,391 Tran Village Apt. 817,88851 Torres Place,2024-09-28 00:00:00.000,2024-10-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2100,411,2024-09-05 00:00:00.000,Delivered,143.93,16.07,Credit Card,510 Todd Cliff,73698 Nina Mission,2024-09-05 00:00:00.000,2024-09-07 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2101,411,2024-08-14 00:00:00.000,Delivered,1993.83,15.84,Debit Card,95637 Stewart Key,97367 Barnes Cape,2024-08-14 00:00:00.000,2024-08-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2102,411,2024-03-13 00:00:00.000,Delivered,3784.16,15.1,Credit Card,9838 Robert Villages Apt. 799,2575 Baker Locks,2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2103,412,2024-06-16 00:00:00.000,Delivered,1259.69,10.79,Credit Card,46232 Robert Stravenue,51265 Blackwell Fords,2024-06-16 00:00:00.000,2024-06-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2104,412,2024-08-09 00:00:00.000,Delivered,4220.81,10.96,Credit Card,33343 Oconnell Summit,05705 Price Locks Suite 894,2024-08-09 00:00:00.000,2024-08-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2105,412,2024-09-27 00:00:00.000,Delivered,1622.07,14.14,PayPal,180 Mario Heights Suite 661,7366 Choi Trail Apt. 690,2024-09-27 00:00:00.000,2024-09-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2106,412,2024-10-24 00:00:00.000,Delivered,3765.83,16.72,Credit Card,4546 Christina Islands Suite 620,9774 Campbell Crescent,2024-10-24 00:00:00.000,2024-10-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2107,412,2024-09-07 00:00:00.000,Delivered,3991.72,10.62,Debit Card,04768 Clayton Square Suite 712,747 Jenkins Crest,2024-09-07 00:00:00.000,2024-09-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2108,412,2024-07-16 00:00:00.000,Delivered,2595.32,9.48,Credit Card,9858 Holmes Locks,29230 Lyons Haven,2024-07-16 00:00:00.000,2024-07-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2109,413,2024-04-22 00:00:00.000,Delivered,1104.04,15.08,Debit Card,07490 Tucker Greens,31117 Thompson Path,2024-04-22 00:00:00.000,2024-04-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2110,413,2024-09-30 00:00:00.000,Delivered,372.93,16.39,Debit Card,00733 Miranda Cape Suite 297,51398 Natalie Squares,2024-09-30 00:00:00.000,2024-10-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2111,413,2024-06-28 00:00:00.000,Delivered,4222.44,14.94,PayPal,97329 Alan Stream,44033 Jones Skyway Apt. 933,2024-06-28 00:00:00.000,2024-07-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2112,413,2024-06-19 00:00:00.000,Delivered,172.35,13.74,Credit Card,8313 Gregory Crest Suite 862,896 Hampton Hollow,2024-06-19 00:00:00.000,2024-06-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2113,413,2024-06-22 00:00:00.000,Delivered,3652.92,9.54,Debit Card,132 Green Lodge,66216 Anthony Groves,2024-06-22 00:00:00.000,2024-06-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2114,413,2024-11-29 00:00:00.000,Delivered,453.12,17.53,Debit Card,802 Moyer Shore Suite 567,04545 Maria Grove,2024-11-29 00:00:00.000,2024-12-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2115,413,2024-12-09 00:00:00.000,Processing,6645.46,6.53,Credit Card,4878 Alvarez Stravenue,958 Leah Streets,2024-12-09 00:00:00.000,2024-12-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2116,413,2024-05-23 00:00:00.000,Delivered,1517.36,16.52,PayPal,9637 Kim Court Suite 875,2358 Chaney Landing Suite 275,2024-05-23 00:00:00.000,2024-05-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2117,413,2024-05-10 00:00:00.000,Delivered,104.62,9.48,PayPal,4351 Roberto Groves Apt. 579,60997 Kristen Mews Suite 987,2024-05-10 00:00:00.000,2024-05-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2118,413,2024-07-10 00:00:00.000,Delivered,3158.82,13.91,Credit Card,7196 Jackson Course Apt. 900,6678 Maria Stravenue Apt. 219,2024-07-10 00:00:00.000,2024-07-10 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2120,414,2024-10-13 00:00:00.000,Delivered,2091.6,17.88,PayPal,912 Megan Extension,14329 Butler Roads Suite 607,2024-10-13 00:00:00.000,2024-10-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2094,411,2024-07-20 00:00:00.000,Delivered,3195.08,11.25,Credit Card,479 Paul Courts Suite 175,3037 Oconnor Divide,2024-07-20 00:00:00.000,2024-07-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2121,414,2024-11-08 00:00:00.000,Delivered,2933.54,6.08,Debit Card,680 Lopez Pine,0757 Stewart Haven,2024-11-08 00:00:00.000,2024-11-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2150,420,2024-12-14 00:00:00.000,Pending,5550.63,19.26,Debit Card,2878 Huerta Radial Suite 864,1141 Jordan Field Suite 902,2024-12-14 00:00:00.000,2024-12-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2148,420,2024-11-29 00:00:00.000,Delivered,2417.21,19.63,Debit Card,6723 Smith Valley,49060 Fowler Extensions Apt. 156,2024-11-29 00:00:00.000,2024-11-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2124,414,2024-10-05 00:00:00.000,Delivered,4824.05,13.01,Credit Card,3191 Martinez Lakes,043 Jonathan Passage Suite 578,2024-10-05 00:00:00.000,2024-10-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2125,414,2024-11-09 00:00:00.000,Delivered,3176.4,9.71,PayPal,159 Torres Forges,6554 Hughes Fork Apt. 643,2024-11-09 00:00:00.000,2024-11-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2126,415,2024-03-02 00:00:00.000,Delivered,2588.04,13.29,Debit Card,527 Allen Road Suite 423,1110 Jackson Overpass,2024-03-02 00:00:00.000,2024-03-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2127,415,2024-05-11 00:00:00.000,Delivered,2731.34,16.2,PayPal,991 Rodriguez Shores,658 Larry Lake,2024-05-11 00:00:00.000,2024-05-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2128,415,2023-10-26 00:00:00.000,Delivered,899.22,14.8,Credit Card,238 Merritt Mills,496 Misty Stream Apt. 423,2023-10-26 00:00:00.000,2023-10-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2129,415,2024-10-13 00:00:00.000,Delivered,5037.8,18.47,Credit Card,3919 Sharon Rapids,06774 Michael Island,2024-10-13 00:00:00.000,2024-10-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2130,415,2024-04-03 00:00:00.000,Delivered,4142.53,7.51,Debit Card,71961 Cindy Glens Apt. 845,4920 Connie Lodge Apt. 765,2024-04-03 00:00:00.000,2024-04-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2131,416,2024-06-30 00:00:00.000,Delivered,5022.79,11.66,PayPal,88192 Fuentes Locks,6814 Eric Village Suite 655,2024-06-30 00:00:00.000,2024-07-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2132,416,2024-08-05 00:00:00.000,Delivered,4767.35,14.5,Debit Card,925 Thompson Springs Apt. 949,94295 Nathan Street Suite 194,2024-08-05 00:00:00.000,2024-08-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2133,416,2024-08-17 00:00:00.000,Delivered,273.33,15.81,PayPal,130 Hanson Meadow Suite 109,56691 Smith Rue,2024-08-17 00:00:00.000,2024-08-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2134,416,2024-09-03 00:00:00.000,Delivered,1403.94,10.24,Debit Card,0860 Shawn Inlet,01282 Hines Unions Apt. 957,2024-09-03 00:00:00.000,2024-09-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2135,416,2024-04-24 00:00:00.000,Delivered,2715.65,12.77,PayPal,0057 Susan Orchard Apt. 816,53946 Foley Knolls Apt. 249,2024-04-24 00:00:00.000,2024-04-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2136,417,2024-02-05 00:00:00.000,Delivered,4283.73,11.92,Credit Card,42975 Jason View,2338 Phillip Port Suite 851,2024-02-05 00:00:00.000,2024-02-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2137,417,2024-07-27 00:00:00.000,Delivered,3128.73,10.22,Credit Card,9303 Deborah Ford Apt. 485,28742 Mora Squares Apt. 538,2024-07-27 00:00:00.000,2024-07-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2138,418,2023-07-07 00:00:00.000,Delivered,1454.42,19.1,Debit Card,67848 Lopez Ports,8130 Jason Plaza Apt. 915,2023-07-07 00:00:00.000,2023-07-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2139,418,2023-07-05 00:00:00.000,Delivered,5993.65,12.33,Debit Card,31590 Maureen Rest Suite 580,06455 Felicia Square Apt. 006,2023-07-05 00:00:00.000,2023-07-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2140,418,2024-07-12 00:00:00.000,Delivered,1423.3,18.56,Debit Card,17601 Coleman Alley,9051 Melissa Run,2024-07-12 00:00:00.000,2024-07-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2141,418,2024-01-29 00:00:00.000,Delivered,3324.95,14.97,Debit Card,10698 Oneill Spring Suite 453,709 Maria Garden,2024-01-29 00:00:00.000,2024-01-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2142,418,2024-05-27 00:00:00.000,Delivered,1382.64,19.97,PayPal,77863 Castaneda Plains,22035 Jacobs Centers,2024-05-27 00:00:00.000,2024-06-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2143,418,2024-05-30 00:00:00.000,Delivered,3161.03,15.55,Credit Card,22402 Madden Drive,57831 Moreno Falls Suite 579,2024-05-30 00:00:00.000,2024-06-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2144,419,2023-11-24 00:00:00.000,Delivered,2689.88,11.82,Credit Card,24515 Morrow Points Apt. 617,495 Nicholas Mountain,2023-11-24 00:00:00.000,2023-11-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2145,419,2024-11-27 00:00:00.000,Delivered,267.6,6.28,Credit Card,37904 David Manors Apt. 375,8307 Foley Spur,2024-11-27 00:00:00.000,2024-11-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2146,420,2024-11-23 00:00:00.000,Delivered,1712.74,16.3,Credit Card,0633 Curtis Creek,486 Landry Prairie Suite 880,2024-11-23 00:00:00.000,2024-11-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2147,420,2024-11-26 00:00:00.000,Delivered,2857.68,5.71,PayPal,0222 Tina Mission Apt. 297,58290 Coffey Crest,2024-11-26 00:00:00.000,2024-12-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2122,414,2024-09-02 00:00:00.000,Delivered,6411.52,7.59,Credit Card,375 Malik Lights,4819 Alexis Flats Apt. 111,2024-09-02 00:00:00.000,2024-09-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2149,420,2024-11-30 00:00:00.000,Delivered,1269.62,12.2,PayPal,8915 Armstrong Fork Apt. 176,5076 Tiffany Path,2024-11-30 00:00:00.000,2024-12-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2151,420,2024-12-11 00:00:00.000,Pending,6824.66,18.71,PayPal,52459 Rachel Creek,28825 Angela Stravenue Apt. 034,2024-12-11 00:00:00.000,2024-12-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2207,429,2024-11-29 00:00:00.000,Delivered,2914.06,16.87,Debit Card,5596 Michelle Centers,33616 Dean Crossroad,2024-11-29 00:00:00.000,2024-12-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2178,424,2024-03-14 00:00:00.000,Delivered,710.9,13.83,PayPal,64542 Brandi Forks Apt. 696,9766 Yvonne Grove,2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2153,420,2024-12-11 00:00:00.000,Processing,1404.78,8.56,PayPal,15940 James Dam Suite 862,156 Woods Loop Suite 154,2024-12-11 00:00:00.000,2024-12-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2154,420,2024-12-14 00:00:00.000,Pending,5876.95,7.12,Debit Card,32896 Weeks Lake,529 Chen Spring,2024-12-14 00:00:00.000,2024-12-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2155,421,2023-11-05 00:00:00.000,Delivered,1881.69,17.15,Credit Card,059 Rebecca Garden,25684 Erika Stream,2023-11-05 00:00:00.000,2023-11-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2156,421,2024-02-03 00:00:00.000,Delivered,2389.34,14.4,PayPal,221 Klein Shore Apt. 012,108 Michael Common Suite 150,2024-02-03 00:00:00.000,2024-02-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2157,421,2023-11-15 00:00:00.000,Delivered,4023.79,13.78,Credit Card,9989 Crosby Ports Apt. 856,441 Andrew Row,2023-11-15 00:00:00.000,2023-11-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2158,421,2024-11-08 00:00:00.000,Delivered,2442.18,14.28,PayPal,2363 Howard Brooks Suite 029,334 Sherry Trace Apt. 706,2024-11-08 00:00:00.000,2024-11-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2159,421,2024-02-03 00:00:00.000,Delivered,1920.6,14.44,PayPal,431 Mary Radial,262 Megan Courts,2024-02-03 00:00:00.000,2024-02-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2160,422,2023-08-20 00:00:00.000,Delivered,6098.75,7.71,Credit Card,743 Shannon Trail,09436 Joseph Path,2023-08-20 00:00:00.000,2023-08-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2161,422,2024-07-11 00:00:00.000,Delivered,5386.78,14.99,Credit Card,37072 James Route,94840 Peterson Glens Apt. 110,2024-07-11 00:00:00.000,2024-07-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2162,422,2023-01-31 00:00:00.000,Delivered,5102.75,15.31,Debit Card,41787 Jennifer Ports Suite 537,30689 Molly Harbor,2023-01-31 00:00:00.000,2023-02-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2163,422,2023-04-25 00:00:00.000,Delivered,1344.7,15.35,Debit Card,642 David Gateway Apt. 567,986 Cuevas Crescent,2023-04-25 00:00:00.000,2023-04-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2787,536,2024-04-08 00:00:00.000,Delivered,2647.42,13.03,PayPal,714 Heidi Landing,658 Ray Squares,2024-04-08 00:00:00.000,2024-04-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2164,422,2024-06-21 00:00:00.000,Delivered,4162.76,9.51,Credit Card,12035 Miller Mount,53922 Malone River,2024-06-21 00:00:00.000,2024-06-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2166,422,2023-10-07 00:00:00.000,Delivered,2274.86,14.93,PayPal,171 David Mill Apt. 245,521 Pamela Tunnel,2023-10-07 00:00:00.000,2023-10-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2167,422,2023-03-15 00:00:00.000,Delivered,478.62,18.49,Credit Card,0486 Lin Motorway Apt. 946,40529 Deanna Vista,2023-03-15 00:00:00.000,2023-03-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2168,422,2023-07-05 00:00:00.000,Delivered,1427.49,13.13,Credit Card,6997 Daryl Streets Suite 538,6313 Justin Park,2023-07-05 00:00:00.000,2023-07-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2169,423,2024-11-29 00:00:00.000,Delivered,2268.11,12.23,PayPal,571 Zamora Street,66321 Murphy Harbors,2024-11-29 00:00:00.000,2024-11-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2170,423,2024-12-07 00:00:00.000,Delivered,1470.88,5.16,Debit Card,406 Whitney Road,75823 Michael Mall,2024-12-07 00:00:00.000,2024-12-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2171,423,2024-11-25 00:00:00.000,Delivered,1146.64,11.53,PayPal,55286 Mitchell Cape Apt. 478,367 John Turnpike,2024-11-25 00:00:00.000,2024-11-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2172,423,2024-10-13 00:00:00.000,Delivered,1981.05,16.11,PayPal,6529 Anderson Burgs Suite 801,3301 Lewis Point,2024-10-13 00:00:00.000,2024-10-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2173,423,2024-11-25 00:00:00.000,Delivered,3630.02,15.34,Credit Card,00883 Lopez Roads,796 Kemp Mount,2024-11-25 00:00:00.000,2024-11-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2174,424,2024-09-30 00:00:00.000,Delivered,1442.93,7.21,Debit Card,2144 Andrew Manors,8096 Washington Dale,2024-09-30 00:00:00.000,2024-10-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2175,424,2024-10-09 00:00:00.000,Delivered,2037.43,10.92,Debit Card,00131 Samantha Mission Apt. 427,939 John Points Suite 125,2024-10-09 00:00:00.000,2024-10-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2176,424,2024-11-08 00:00:00.000,Delivered,2385.31,8.34,PayPal,6626 Deborah Cove,504 Yvette Inlet Apt. 573,2024-11-08 00:00:00.000,2024-11-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2177,424,2024-07-05 00:00:00.000,Delivered,3913.17,16.94,PayPal,13231 Jared Light,865 Boyd Pass Apt. 239,2024-07-05 00:00:00.000,2024-07-07 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2152,420,2024-11-24 00:00:00.000,Delivered,2677.27,10.85,PayPal,36249 Robles Tunnel,16200 Heather Ports Apt. 248,2024-11-24 00:00:00.000,2024-11-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2179,424,2024-07-02 00:00:00.000,Delivered,4352.56,15.77,Credit Card,71751 Heather Villages,70523 Ryan Islands Suite 557,2024-07-02 00:00:00.000,2024-07-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2182,425,2024-11-24 00:00:00.000,Delivered,1915.8,11.76,Credit Card,62755 Weaver Pine Suite 658,8996 Katherine Loaf,2024-11-24 00:00:00.000,2024-11-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2180,424,2024-05-26 00:00:00.000,Delivered,4077.22,16.94,PayPal,15649 Freeman Valley,05817 Chad Cliff,2024-05-26 00:00:00.000,2024-05-31 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2183,426,2024-04-20 00:00:00.000,Delivered,1272.96,13.38,Debit Card,3936 Sharon Meadow Apt. 270,757 Orozco Lodge,2024-04-20 00:00:00.000,2024-04-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2184,426,2024-08-03 00:00:00.000,Delivered,1365.66,10.87,PayPal,898 Perkins Plains,54827 Larry Streets,2024-08-03 00:00:00.000,2024-08-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2185,426,2023-12-11 00:00:00.000,Delivered,2155.54,19.41,Credit Card,3554 Gutierrez Inlet Suite 838,11675 Wilson Pine,2023-12-11 00:00:00.000,2023-12-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2186,426,2024-05-02 00:00:00.000,Delivered,1591.04,15.93,Credit Card,330 Kenneth Roads Apt. 441,957 William Crest,2024-05-02 00:00:00.000,2024-05-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2187,427,2024-10-22 00:00:00.000,Delivered,6630.38,11.35,Debit Card,444 Austin Lodge,194 Tracy Ville Apt. 846,2024-10-22 00:00:00.000,2024-10-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2188,427,2024-11-07 00:00:00.000,Delivered,1564.68,16.89,Credit Card,87365 Mitchell Villages,81693 Ryan Roads Suite 648,2024-11-07 00:00:00.000,2024-11-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
2189,427,2024-10-29 00:00:00.000,Delivered,3505.15,7.98,Credit Card,538 Jill Rapid,17163 Mary Drive Apt. 474,2024-10-29 00:00:00.000,2024-11-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
