customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
914,grimeslarry@example.net,Nicole,Rogers,28,F,107327,Married,Master,Urban,Lake Christopher,Maine,USA,2024-06-20,2024-07-18,Mobile App,True
915,foxscott@example.net,Seth,Johnson,43,M,65565,Widowed,High School,Suburban,Hobbsberg,Louisiana,USA,2023-10-14,2023-11-08,Email,False
916,alison97@example.net,Michael,Conley,55,F,71996,Divorced,Some College,Suburban,East Catherine,Missouri,USA,2024-04-10,2024-04-16,Email,True
917,torresdaniel@example.net,Michael,Harris,59,F,73613,Divorced,Some College,Suburban,South Jenniferhaven,Maryland,USA,2024-05-03,2024-05-10,Mobile App,True
918,tracy04@example.org,Taylor,Morales,35,M,75845,Widowed,Master,Urban,Hensonport,South Carolina,USA,2023-01-18,2023-02-17,Email,True
919,ismith@example.net,Carol,Hunt,27,M,68256,Divorced,Bachelor,Rural,North Isabel,Alabama,USA,2023-05-29,2023-06-06,Email,False
920,xperry@example.org,Rodney,Flores,44,Other,58756,Divorced,Master,Urban,Derekhaven,Missouri,USA,2024-11-05,2024-11-07,Email,True
921,renee72@example.com,Traci,Gonzalez,43,M,15000,Divorced,Bachelor,Urban,Jonesberg,Iowa,USA,2023-04-20,2023-05-14,Email,True
922,eddie33@example.net,Lisa,Wang,36,Other,67785,Married,Master,Rural,Lopezmouth,Tennessee,USA,2024-09-20,2024-09-20,Web,True
923,ebell@example.net,Michael,Gonzalez,47,Other,34169,Widowed,PhD,Suburban,Shawburgh,Wisconsin,USA,2023-12-02,2023-12-02,Mobile App,True
924,oharrison@example.net,Lindsey,Hardin,63,Other,39014,Divorced,Master,Suburban,Shermanside,Utah,USA,2023-04-22,2023-05-14,Mobile App,True
925,xanderson@example.net,Jason,Farmer,59,F,77815,Divorced,High School,Suburban,North Victor,South Carolina,USA,2024-10-05,2024-10-20,Email,True
926,barbara77@example.org,Diana,Rogers,35,F,118259,Single,Bachelor,Suburban,East Monicaside,Wisconsin,USA,2023-09-08,2023-09-23,Web,True
927,ysolomon@example.net,Brian,Barry,27,M,92574,Widowed,PhD,Urban,West Garymouth,Ohio,USA,2024-05-19,2024-06-10,Web,True
928,lwebb@example.org,Jessica,Miller,60,M,44881,Widowed,High School,Urban,Lake Jenniferfort,Rhode Island,USA,2023-05-21,2023-06-04,Mobile App,True
929,perezbrandi@example.org,David,Keith,65,M,57498,Widowed,Some College,Urban,Hornview,Pennsylvania,USA,2023-03-16,2023-04-08,Web,True
930,sierra39@example.com,Eric,Sherman,49,M,72809,Divorced,High School,Rural,Joannachester,Indiana,USA,2023-04-10,2023-04-23,Web,True
931,baxtermary@example.org,Alexandria,Wade,42,Other,89324,Widowed,Some College,Urban,New Audrey,Alaska,USA,2024-10-20,2024-10-30,Web,True
932,hayesmonica@example.net,Kimberly,Miller,56,F,15000,Married,High School,Suburban,New Justinside,Virginia,USA,2023-04-06,2023-04-28,Mobile App,True
933,sharonshields@example.org,Ryan,Pearson,64,Other,15125,Single,Master,Urban,Jennifertown,Massachusetts,USA,2024-11-04,2024-11-29,Mobile App,True
934,angela74@example.net,Cynthia,Holt,60,M,98801,Married,PhD,Suburban,North Kennethmouth,New Jersey,USA,2023-04-13,2023-04-13,Mobile App,True
935,lroberts@example.com,Jonathan,Hopkins,28,F,52675,Married,High School,Rural,Samanthaburgh,Minnesota,USA,2024-01-01,2024-01-04,Email,True
936,benjamingreen@example.com,Timothy,Washington,28,F,58552,Married,Some College,Urban,Seanland,North Dakota,USA,2024-11-14,2024-11-21,Email,False
937,leezachary@example.com,Juan,Wilson,40,M,88389,Married,Some College,Urban,Coreytown,Virginia,USA,2023-07-03,2023-07-12,Mobile App,False
938,ncasey@example.org,Richard,Dunn,64,M,106870,Married,High School,Urban,Katieview,Ohio,USA,2024-04-05,2024-04-28,Email,True
939,brendanrich@example.org,Jonathan,Wilcox,36,F,58723,Widowed,Some College,Rural,Fieldsshire,Oklahoma,USA,2024-10-04,2024-10-06,Web,True
940,jenniferwheeler@example.com,Jennifer,Simmons,19,M,40823,Divorced,High School,Rural,Barrytown,Nevada,USA,2023-01-08,2023-01-13,Email,True
941,unavarro@example.org,Jacob,Mendez,59,M,113467,Single,Some College,Urban,Savannahborough,Maine,USA,2024-03-06,2024-03-08,Web,True
942,linda52@example.org,Colleen,Ward,26,M,47226,Married,Bachelor,Rural,Lake Biancabury,Maine,USA,2024-03-21,2024-04-06,Email,True
943,careychristian@example.net,Melissa,Smith,44,Other,73404,Divorced,Master,Urban,Jackieview,Arkansas,USA,2024-11-24,2024-12-20,Email,True
944,jesse78@example.com,Christopher,Jimenez,32,M,77721,Widowed,Master,Urban,Tanyafort,Hawaii,USA,2024-08-03,2024-08-22,Mobile App,True
945,steve27@example.com,Shelia,Morgan,37,Other,64566,Married,High School,Urban,Sanchezview,Hawaii,USA,2023-09-24,2023-10-06,Mobile App,True
946,matthew21@example.org,Sarah,Munoz,53,F,65192,Single,PhD,Urban,West Shawn,Ohio,USA,2024-07-02,2024-07-27,Email,True
947,monicasandoval@example.org,Katherine,Jones,38,M,61711,Single,PhD,Suburban,Coxtown,Texas,USA,2023-02-25,2023-03-09,Email,True
948,scottrobertson@example.net,Kristen,Fernandez,43,M,53899,Married,PhD,Urban,East Eric,South Dakota,USA,2023-05-19,2023-06-13,Web,True
949,mikayla48@example.com,Wesley,Hawkins,41,Other,112959,Single,Some College,Rural,Erinbury,Minnesota,USA,2023-02-21,2023-03-10,Web,True
950,brownchristopher@example.com,Michael,Maldonado,53,M,56135,Divorced,Bachelor,Suburban,Sanchezbury,Kansas,USA,2024-07-04,2024-07-21,Web,True
951,courtney83@example.org,Emily,Cross,55,F,54985,Widowed,Some College,Urban,Alisonland,New Hampshire,USA,2023-02-15,2023-03-12,Web,True
952,wsullivan@example.net,John,Morales,62,Other,76089,Married,PhD,Suburban,Millerchester,Iowa,USA,2023-04-02,2023-04-04,Mobile App,True
953,maxwellluna@example.com,Richard,Garcia,43,M,78431,Divorced,Master,Urban,Davidborough,Connecticut,USA,2024-07-13,2024-08-03,Mobile App,True
954,oquinn@example.com,Stephanie,Howell,21,M,31196,Single,High School,Urban,Littletown,Maryland,USA,2023-12-12,2024-01-05,Email,True
955,ftaylor@example.org,Anthony,Green,27,M,69288,Divorced,Some College,Rural,Lake Samuel,Alabama,USA,2023-02-01,2023-02-26,Email,True
956,eshort@example.org,Destiny,Gentry,70,Other,131939,Married,Master,Urban,North Adam,Idaho,USA,2023-03-26,2023-04-09,Email,True
957,jasonhinton@example.com,Kenneth,Gibson,54,Other,80025,Single,Some College,Suburban,New Bethburgh,Wyoming,USA,2023-02-28,2023-03-10,Mobile App,True
958,imckee@example.net,Kayla,Mcgee,18,Other,48719,Divorced,Bachelor,Suburban,Andrewview,Maine,USA,2024-05-31,2024-06-05,Web,True
959,cruzjohnny@example.net,Adam,Bailey,33,Other,46374,Widowed,Bachelor,Suburban,Port Gabrielfurt,Georgia,USA,2023-06-01,2023-06-17,Web,True
960,andrewprice@example.com,Debra,Sparks,42,Other,50837,Single,Bachelor,Suburban,West Jeffrey,South Dakota,USA,2023-10-23,2023-11-07,Web,True
961,daviscolleen@example.net,Elizabeth,Wallace,18,M,87437,Single,PhD,Urban,South Joshuaton,Hawaii,USA,2024-04-23,2024-04-23,Email,True
962,ellisfrances@example.org,Thomas,Meza,28,F,72177,Divorced,Bachelor,Urban,West Wendyshire,Iowa,USA,2023-09-09,2023-09-20,Email,True
963,kevindavis@example.com,Shane,Giles,76,M,37418,Widowed,Master,Rural,North Stacey,Michigan,USA,2024-06-26,2024-06-29,Web,True
964,ambertorres@example.org,Michael,Galloway,18,Other,56419,Married,Bachelor,Suburban,Travistown,New Mexico,USA,2023-10-03,2023-10-24,Web,True
965,jwood@example.net,Stephanie,Hobbs,61,Other,123750,Widowed,High School,Rural,Williamsburgh,Wyoming,USA,2023-06-24,2023-07-16,Web,True
966,kathryn13@example.com,Lisa,Miller,26,F,79900,Married,Some College,Suburban,Lake Rebekah,Oregon,USA,2023-02-24,2023-03-15,Email,True
967,pharrington@example.com,Grant,Nguyen,38,F,61821,Single,PhD,Rural,New Emilyfort,Maryland,USA,2024-09-24,2024-10-24,Email,True
968,sherriwatson@example.org,Donna,Avila,84,M,19910,Divorced,High School,Urban,Lake Brittanystad,Mississippi,USA,2023-03-08,2023-04-04,Mobile App,True
969,stevenharrell@example.net,Renee,Wang,48,M,79030,Single,Bachelor,Rural,Lake Emilystad,Arizona,USA,2024-06-25,2024-07-18,Mobile App,True
970,afields@example.com,Steven,Cole,61,M,67939,Widowed,Master,Urban,South David,Wisconsin,USA,2024-10-21,2024-11-06,Web,True
971,heidijackson@example.net,Christine,Sellers,49,Other,53250,Single,Master,Suburban,East Coreyberg,Nebraska,USA,2023-07-12,2023-07-19,Web,True
972,rmason@example.com,Todd,Johnson,49,Other,54704,Widowed,PhD,Rural,Christinaland,Nebraska,USA,2023-05-25,2023-06-03,Email,True
973,amanda84@example.net,Glenn,Johnson,54,Other,53911,Divorced,Master,Suburban,Perezfort,West Virginia,USA,2024-08-08,2024-08-13,Web,True
974,wilsonjamie@example.com,Roberto,Lawrence,50,Other,64122,Married,Bachelor,Rural,Nicholasborough,Mississippi,USA,2024-03-05,2024-03-28,Email,True
975,rdouglas@example.org,Cassidy,Riley,61,F,63458,Divorced,High School,Suburban,Elizabethville,New York,USA,2023-04-17,2023-05-14,Web,True
976,pdiaz@example.com,Kristin,Schneider,18,Other,102857,Widowed,Some College,Suburban,Nguyenton,Nebraska,USA,2023-10-26,2023-11-25,Mobile App,True
977,christina92@example.org,Christine,Harrington,31,M,45387,Widowed,Some College,Rural,Julialand,New York,USA,2023-02-13,2023-03-06,Mobile App,True
978,luke05@example.net,Kristi,Rodriguez,36,M,106233,Divorced,Some College,Rural,Nathanshire,Virginia,USA,2024-11-30,2024-11-30,Email,False
979,james90@example.org,Jennifer,Johnson,18,F,159132,Widowed,Bachelor,Suburban,East Jennifer,Florida,USA,2024-01-22,2024-02-07,Email,True
980,felicia13@example.com,Whitney,Murphy,60,Other,71697,Single,Some College,Rural,Kimberlyshire,Colorado,USA,2024-06-27,2024-06-30,Mobile App,True
981,lisa17@example.org,Vincent,Garcia,44,Other,73566,Married,Bachelor,Suburban,New Shawnbury,Alaska,USA,2024-12-15,2025-01-07,Web,True
982,lthompson@example.org,Donald,Matthews,52,M,84356,Divorced,High School,Suburban,Dawnhaven,Tennessee,USA,2024-12-14,2025-01-04,Email,False
983,rsmith@example.com,Sierra,Pitts,53,M,67687,Married,Some College,Urban,Carolburgh,Alaska,USA,2023-10-26,2023-11-19,Mobile App,True
984,martinsteve@example.org,Kayla,Gray,42,F,60461,Divorced,High School,Suburban,North Annaberg,Arizona,USA,2024-06-22,2024-07-15,Web,True
985,jordanmary@example.net,Sarah,Reed,42,M,99013,Single,PhD,Suburban,East Yvetteburgh,Arizona,USA,2023-04-15,2023-05-01,Mobile App,True
986,markreynolds@example.org,Scott,Weeks,53,Other,15000,Single,PhD,Urban,Port Brianmouth,Iowa,USA,2023-05-07,2023-05-14,Email,False
987,smithlauren@example.com,Aaron,Thompson,54,M,70842,Widowed,Some College,Urban,Jonview,Louisiana,USA,2024-11-26,2024-12-08,Email,True
988,wrightmelissa@example.net,Tonya,Powell,44,M,53344,Widowed,High School,Rural,Mcmillanmouth,California,USA,2023-08-20,2023-08-22,Web,True
989,stephaniechan@example.com,Steven,Valdez,61,Other,93425,Widowed,Bachelor,Suburban,North Tammieside,New Mexico,USA,2024-09-18,2024-09-21,Mobile App,True
990,laurie68@example.com,Karen,Robinson,33,Other,77211,Single,High School,Urban,West Melissa,California,USA,2024-02-21,2024-02-27,Web,True
991,jjohnson@example.com,Christopher,Young,30,Other,23611,Single,Bachelor,Suburban,South Christopher,Utah,USA,2023-01-31,2023-02-03,Email,True
992,edwardsjay@example.net,Jennifer,Martin,35,Other,90871,Single,Some College,Rural,Davidland,California,USA,2024-09-03,2024-09-15,Mobile App,True
993,gmckinney@example.net,John,Lee,59,F,80392,Divorced,PhD,Urban,Ericside,Arizona,USA,2024-05-24,2024-06-23,Email,True
994,bestmary@example.com,Dwayne,Wheeler,55,Other,80485,Married,Master,Suburban,New Jason,Arkansas,USA,2023-01-04,2023-01-23,Mobile App,True
995,arnoldnicole@example.com,Nathan,Campbell,35,M,77957,Divorced,PhD,Urban,Lake Leonview,Kentucky,USA,2023-03-01,2023-03-26,Web,True
996,josephhammond@example.com,Tristan,Knight,57,Other,87628,Divorced,High School,Rural,Deborahhaven,Kentucky,USA,2024-10-16,2024-10-25,Web,True
997,glenn64@example.com,Shawn,Evans,62,F,86249,Divorced,High School,Rural,Aliciaberg,Wisconsin,USA,2024-06-26,2024-06-30,Mobile App,True
998,gatesashley@example.net,Angela,Burton,50,M,97104,Married,High School,Urban,Danielfurt,Tennessee,USA,2023-06-11,2023-06-25,Mobile App,True
999,fhart@example.org,Michael,Ford,44,M,38543,Single,Bachelor,Urban,Harperview,Washington,USA,2024-03-04,2024-03-26,Email,True
1000,xjohnson@example.org,Barbara,Walsh,42,M,42652,Widowed,High School,Suburban,Fisherside,Wyoming,USA,2023-10-29,2023-11-18,Web,True
